2.69069894695828e-10,3.00606676001175e-10,-2.56595463820958e-10,-1.18966881149058e-09,8.55687244473457e-11,6.88935017939372e-10,5.52785854017047e-11
-2.57120172595392e-06,-3.53900024971366e-06,1.70601822737837e-06,-3.33590692774934e-06,2.9479639309863e-06,1.26870509342963e-06,-4.34766404522331e-06
-1.0282727069531e-05,-1.41276628480802e-05,6.8240606476775e-06,-1.32667160920959e-05,1.17435538179562e-05,5.00664600214265e-06,-1.73433416392343e-05
-2.31292496757402e-05,-3.1721170504029e-05,1.53522329559008e-05,-2.96831660574777e-05,2.63144177359504e-05,1.11155754406642e-05,-3.89150692428289e-05
-4.11047383286215e-05,-5.62741311691275e-05,2.72882746259343e-05,-5.2474238692992e-05,4.65876337241211e-05,1.94968759760182e-05,-6.89900259674915e-05
-6.42021817270294e-05,-8.77402777310096e-05,4.26292982234009e-05,-8.15283698151924e-05,7.24898059798065e-05,3.00522727127501e-05,-0.000107494483667929
-9.24135825132722e-05,-0.000126072468494686,6.13717854403202e-05,-0.000116733470311576,0.000103947075601488,4.2683856992551e-05,-0.000154353812503017
-0.000125729951469911,-0.000171222687814694,8.35115832238439e-05,-0.000157976947559663,0.000140885131499804,5.72941102025194e-05,-0.000209492486684175
-0.000164141301894065,-0.000223142046891317,0.000109043900024943,-0.000205145727032458,0.000183229221424082,7.37859275673898e-05,-0.000272834090391738
-0.000207636644162685,-0.000281780784721199,0.000137963302161305,-0.000258126274153535,0.000230904163137527,9.20626419948604e-05,-0.000344301323872883
-0.000256203980466203,-0.000347088269223719,0.000170263710288193,-0.000316804616359178,0.000283834355733205,0.000112028047943221,-0.000423816009733377
-0.000309830299758963,-0.000419012998525569,0.000205938396008566,-0.000381066365370995,0.000341943791063637,0.000133586425245158,-0.00051129909938839
-0.000368501572866074,-0.00049750260240868,0.000244979978569224,-0.000450796739724594,0.000405156065337049,0.000156642563049966,-0.000606670679716968
-0.000432202747820364,-0.00058250384394938,0.000287380421719009,-0.000525880587449257,0.000473394390815917,0.000181101783641253,-0.000709849979897483
-0.000500917745386813,-0.00067396262129862,0.00033313103066884,-0.000606202408981779,0.000546581607651642,0.000206869966316763,-0.000820755378402083
-0.000574629454788747,-0.000771823969668106,0.000382222449186847,-0.000691646380277375,0.000624640195860281,0.000233853571233824,-0.00093930441021344
-0.000653319729643995,-0.000876032063467975,0.000434644656820745,-0.000782096376127005,0.000707492287409391,0.000261959663233826,-0.0010654137741969
-0.000736969384124432,-0.000986530218638165,0.000490386966265972,-0.000877435993616204,0.000795059678430365,0.000291095935609318,-0.00119899934066799
-0.000825558189315089,-0.00110326089514693,0.000549438020850777,-0.000977548575839454,0.000887263841560971,0.000321170733878713,-0.00133997615914522
-0.000919064869804488,-0.00122616569968808,0.000611785792174241,-0.00108231723572805,0.000984025938399913,0.000352093079458311,-0.00148825846629193
-0.00101746710049663,-0.001355185388543,0.00067741757787718,-0.00119162488008922,0.00108526683208049,0.000383772693318109,-0.00164375969403556
-0.00112074150364033,-0.00149025987063471,0.000746319999551001,-0.00130535423384227,0.00119090709996847,0.000416120019590489,-0.00180639247788223
-0.00122886364610819,-0.0016313282107818,0.000818479000808263,-0.00142338786431564,0.00130086704645437,0.000449046249023461,-0.00197606866541461
-0.00134180803689909,-0.00177832863311956,0.000893879845482338,-0.00154560820581847,0.00141506671587367,0.000482463342442994,-0.00215269932497174
-0.00145954812487117,-0.00193119852473162,0.000972507115983901,-0.00167189758429937,0.00153342590553336,0.000516284054094687,-0.00233619475453191
-0.00158205629673384,-0.00208987443945224,0.0010543447118071,-0.00180213824218629,0.00165586417883978,0.000550421954897226,-0.00252646449075751
-0.00170930387527814,-0.00225429210189678,0.00113937584819848,-0.00193621236330043,0.0017823008785261,0.000584791455542307,-0.00272341731825855
-0.00184126111784991,-0.00242438641164204,0.00122758305496637,-0.00207400209800926,0.00191265513999336,0.000619307829569188,-0.00292696127900776
-0.00197789721508619,-0.00260009144765073,0.00131894817546174,-0.00221538958841771,0.00204684590474456,0.000653887236245358,-0.00313700368198315
-0.00211918028989908,-0.00278134047286024,0.00141345236571215,-0.00236025699371884,0.0021847919339104,0.000688446743354514,-0.00335345111296233
-0.00226507739672661,-0.00296806593899114,0.00151107609372251,-0.0025084865156726,0.00232641182187612,0.000722904349829095,-0.00357620944452839
