0.321618572108,0.120269370245753,-0.214693431911174,0.0764785106010791,-0.227116427084158,0.0150062762461994,0.137480488066752
0.27513256179963,0.101321747147859,-0.183444209640277,0.0646087372260504,-0.194167121672449,0.0125525762137212,0.118490995438836
0.23271278053587,0.0840273222706281,-0.154930061731062,0.0537599521768877,-0.164107063684849,0.0103224677300477,0.101168069208272
0.194118393174257,0.0682876685971414,-0.128988807504246,0.0438721696680731,-0.136764643132867,0.00830220236290547,0.0854130971619783
0.15911766947896,0.0540081665939979,-0.105464433566503,0.0348876818225877,-0.111974878789001,0.0064785664202879,0.0711312641710999
0.127489535786029,0.0410985039205461,-0.0842081573637484,0.0267513500022345,-0.0895803435474372,0.00483899107855755,0.0582320948482265
0.0990216470818079,0.02947202244548,-0.0650770815226895,0.0194102357581678,-0.0694299018774624,0.00337141220654143,0.0466287050068994
0.0735108075568009,0.0190457048362812,-0.0479343714271369,0.0128136362413962,-0.0513787974328504,0.00206430480830955,0.0362379293198323
0.0507638645941843,0.00974076313454562,-0.0326500962473384,0.00691331810704876,-0.0352896417164953,0.000906768359428838,0.0269807079867271
0.0305955346776847,0.00148155198717541,-0.019099514121468,0.00166298628013874,-0.0210305345381105,-0.000111661431593575,0.0187811757406672
0.0128274850541242,-0.00580467158545967,-0.0071626155813478,-0.00298186450061057,-0.0084746132077897,-0.00100106230119499,0.0115664038993387
-0.00270726845904563,-0.0121860506928458,0.00327292073663194,-0.00706303272793061,0.00249697257071128,-0.00177077734938966,0.00526801381965467
-0.0161713127478143,-0.0177288881583842,0.0123165546936354,-0.0106211983017162,0.0119998391662252,-0.00242997324436411,-0.000180566938254445
-0.0277166987606224,-0.0224951654239783,0.0200705695358997,-0.0136944009882882,0.0201421992995691,-0.00298712544990672,-0.00484155559980703
-0.0374902874335774,-0.0265447997406714,0.0266337640024209,-0.0163194315274205,0.0270284665265901,-0.00345045905901531,-0.00877509078873343
-0.0456300323148501,-0.0299339986961808,0.0320989890559044,-0.018530861112472,0.0327567103733423,-0.00382764609807695,-0.0120376256568334
-0.0522676473850857,-0.0327164614561732,0.036554817298907,-0.0203617268097928,0.0374206193537802,-0.00412600823192217,-0.0146831046155281
-0.0575286684163403,-0.0349432966357516,0.0400857274552998,-0.0218435325679478,0.041109426416998,-0.00435251057155248,-0.0167629195863394
-0.0615309680238874,-0.0366625352650938,0.0427709659136778,-0.023005861341148,0.0439068917784394,-0.00451366176401386,-0.0183253274811956
-0.0643873438638196,-0.0379201007700758,0.044686425350509,-0.0238770506029295,0.0458931338370992,-0.00461569336062839,-0.0194164888362689
-0.0662033946416906,-0.0387590156333053,0.0459031300408647,-0.0244836792095275,0.0471432351849745,-0.00466440004403423,-0.0200797052072884
-0.0670802479019943,-0.0392204091016086,0.0464890780060414,-0.0248511632296734,0.0477290310265811,-0.00466534237943975,-0.0203563817609388
-0.0671118564779964,-0.039342475658581,0.0465074520332531,-0.0250031506997454,0.0477171879633317,-0.00462364932890191,-0.0202849479986638
-0.066387949740619,-0.0391617870558257,0.0460186227188441,-0.0249622733996092,0.0471714253142006,-0.00454420526648217,-0.0199021829739308
-0.0649918058953143,-0.0387121466134551,0.0450784785132336,-0.0247495363601279,0.0461509370802527,-0.00443153046103543,-0.0192422033554732
-0.0630030015381137,-0.0380259336432261,0.0437406561343592,-0.0243850035285006,0.0447121880880662,-0.00428994751763666,-0.0183376246512732
-0.0604950743419316,-0.0371330024389517,0.0420544295230578,-0.0238872561395938,0.0429072379140489,-0.0041233970407475,-0.0172184986372929
-0.0575382050407142,-0.0360618658583283,0.040067188450948,-0.0232740230282154,0.0407860468665776,-0.00393568700855624,-0.0159136786705538
-0.0541959265400804,-0.0348383304521622,0.0378214265228447,-0.0225614265973599,0.0383935686928434,-0.00373017328171235,-0.014449143918651
-0.0505302729362157,-0.0334875561201654,0.035358900436798,-0.0217651097641861,0.0357737436330027,-0.00351020094390147,-0.012850301778104
-0.0465962004723078,-0.0320318563531382,0.0327165534349264,-0.0208990742531447,0.0329656472697649,-0.00327864279190203,-0.0111397317862089
-0.042446753227752,-0.0304927120667363,0.0299300606064526,-0.0199767686961757,0.0300068194255419,-0.00303832248987594,-0.00933917591993005
-0.0381301132846759,-0.0288896414990996,0.0270316366882047,-0.0190104086642487,0.0269313611538918,-0.00279175356705643,-0.00746830191589593
-0.0336917797503599,-0.0272410997547702,0.0240520166564842,-0.0180115974832313,0.0237715194115438,-0.00254132512985,-0.00554586783887584
-0.0291737313054658,-0.0255640586403909,0.0210192594853397,-0.0169909804970363,0.0205569352707033,-0.00228923463223507,-0.00358903899289352
-0.0246127515375166,-0.0238734387899159,0.0179581505829652,-0.0159580074499716,0.0173137616754722,-0.0020373381279276,-0.00161287539642894
-0.0200437523086131,-0.0221832728812625,0.0148921030432502,-0.01492158457616,0.0140666336094659,-0.00178742874673734,0.000368208122356721
